ID,Question,GT_Answer,SKnowGPT,Ranked_KG_output
33,"Doctor, I have been feeling some abdominal pain with fever for the last few days. I am worried it might be peritonitis.","I'm sorry to hear that. To confirm whether or not you have peritonitis, we will need to conduct several medical tests including Hematologic tests, Radiographic imaging procedure, Complete blood count (CBC), Fluid replacement, X-ray computed tomography scan (CT scan), Kidney function tests (Kidney function tests), and Glucose measurement to check your glucose levels.","Your symptoms could be related to peritonitis, but they could also indicate other conditions like diverticulitis or appendicitis. To properly diagnose your condition, we recommend a physical examination, imaging tests like a CT scan, and possibly blood tests to determine the underlying cause of your abdominal pain and fever. It's important to seek medical attention promptly to receive the appropriate treatment.","['Lower_abdominal_pain possible_disease Peritonitis has_symptom Fever', 'Fever possible_disease Peritonitis', 'Sharp_abdominal_pain possible_disease Peritonitis', 'Fever possible_disease Diverticulitis', 'Lower_abdominal_pain possible_disease Peritonitis', 'Lower_abdominal_pain possible_disease Diverticulitis has_symptom Fever', 'Fever possible_disease Infectious_gastroenteritis has_symptom Sharp_abdominal_pain', 'Fever possible_disease Infectious_gastroenteritis has_symptom Burning_abdominal_pain', 'Upper_abdominal_pain possible_disease Peritonitis', 'Lower_abdominal_pain possible_disease Appendicitis has_symptom Fever']"
34,"Doctor, I have this sharp pain in my abdomen. I think I might have injured myself.","Alright, we need to do a few tests to determine the cause of the pain. First, we will need to do a radiographic imaging procedure. We will also need to do some blood tests, including a complete blood count (CBC) and some hematology tests. Additionally, we may need to do a scan CT to get a better look at the injury. We will also do a urinalysis and kidney function tests. Based on the results, we may need to do intravenous fluid replacement.","Your sharp abdominal pain could be due to various reasons, such as an injury to the abdomen, ischemia of the bowel, or conditions like appendicitis or a gastroduodenal ulcer. It's important to seek medical attention promptly to determine the exact cause of your pain. Tests like radiographic imaging and a physical examination may be necessary for a proper diagnosis.","['Sharp_abdominal_pain possible_disease Injury_to_the_abdomen', 'Injury_to_the_abdomen has_symptom Sharp_abdominal_pain', 'Injury_to_internal_organ has_symptom Sharp_abdominal_pain', 'Sharp_abdominal_pain possible_disease Ischemia_of_the_bowel', 'Radiographic_imaging_procedure can_check_disease Injury_to_the_abdomen has_symptom Sharp_abdominal_pain', 'Ileus has_symptom Sharp_abdominal_pain', 'Scurvy has_symptom Sharp_abdominal_pain', 'Sharp_abdominal_pain possible_disease Abdominal_aortic_aneurysm', 'Sharp_abdominal_pain possible_disease Gastroduodenal_ulcer', 'Sharp_abdominal_pain possible_disease Appendicitis']"
35,"Doctor, I have been experiencing severe pain in my abdomen, along with nausea and vomiting. I am also having trouble digesting food. ","Based on your symptoms, it sounds like you may have acute pancreatitis. To confirm this, we will need to run a series of medical tests. We will start with a blood test and a complete blood count (CBC), as well as a radiographic imaging procedure to determine the extent of the pancreatitis. We may also need to provide intravenous fluid replacement and perform kidney function tests and glucose level measurements. Additionally, a urinalysis will be necessary to check for any kidney damage.","Your symptoms of severe abdominal pain, nausea, vomiting, and trouble digesting food could be related to various conditions such as pancreatic cancer, liver disease, intestinal issues, or other gastrointestinal problems. It is important to seek medical attention promptly to determine the underlying cause. Your healthcare provider may recommend tests such as imaging studies, blood tests, or endoscopic procedures to make a proper diagnosis and develop a treatment plan.","['Sharp_abdominal_pain possible_disease Persistent_vomiting_of_unknown_cause', 'Sharp_abdominal_pain possible_disease Pancreatic_cancer has_symptom Nausea', 'Sharp_abdominal_pain possible_disease Liver_disease has_symptom Nausea', 'Sharp_abdominal_pain possible_disease Intestinal_disease', 'Sharp_abdominal_pain possible_disease Indigestion', 'Sharp_abdominal_pain possible_disease Nonalcoholic_liver_disease_(NASH) has_symptom Nausea', 'Sharp_abdominal_pain possible_disease Gastroparesis', 'Sharp_abdominal_pain possible_disease Injury_to_the_abdomen', 'Sharp_abdominal_pain possible_disease Hypocalcemia has_symptom Nausea', 'Sharp_abdominal_pain possible_disease Idiopathic_infrequent_menstruation has_symptom Nausea']"
36,"Doctor, I'm experiencing pain, swelling, and redness in my leg. My doctor suspected it might be thrombophlebitis. What medical tests do I need to undergo?","For thrombophlebitis, we need to conduct ultrasonography and a radiographic imaging procedure to confirm the clot. We also need to check your prothrombin time using a prothrombin time assay. Additionally, you'll need wound care management and physical therapy exercises to help you regain mobility in your leg. In some cases, we may need to perform other procedures on your vessels.","Based on the symptoms you described, your doctor's suspicion of thrombophlebitis is valid. To confirm the diagnosis, you may need to undergo a Doppler ultrasound of the affected leg. This test can help visualize blood flow and detect any blood clots that may be causing the symptoms. Additionally, blood tests such as D-dimer levels may be done to assess for the presence of blood clots. Treatment will depend on the severity and location of the clot, so it's important to follow your doctor's recommendations closely.",[]
37,"Doctor, I have been experiencing shortness of breath, wheezing and coughing lately. I think I may have Asthma.","In order to diagnose Asthma, we need to perform some medical tests like Plain x-ray (X ray), Arterial blood gases (ABGs), Nebulizer therapy, Other diagnostic procedures (interview; evaluation; consultation), Influenzavirus antibody assay, Other respiratory therapy and Other diagnostic procedures on skin and subcutaneous tissue.","Based on your symptoms of shortness of breath, wheezing, and coughing, asthma could be a possible cause. However, it's essential to consider other conditions that present similarly, such as acute respiratory distress syndrome (ARDS) or chronic obstructive pulmonary disease (COPD). To accurately diagnose your condition, I recommend consulting a healthcare professional for a thorough evaluation, which may include lung function tests and imaging studies. This will help determine the underlying cause of your symptoms and guide appropriate treatment.","['Asthma has_symptom Shortness_of_breath possible_disease Asthma', 'Asthma has_symptom Shortness_of_breath', 'Asthma has symptom Shortness of breath Sharp chest pain Chest tightness Cough Nasal congestion Wheezing Fever Difficulty breathing Coughing up sputum Coryza Allergic reaction Congestion in chest', 'Asthma has_symptom Shortness_of_breath possible_disease Acute_respiratory_distress_syndrome_(ARDS)', 'Coughing_up_sputum possible_disease Asthma has_symptom Shortness_of_breath', 'Shortness_of_breath possible_disease Asthma', 'Asthma has_symptom Shortness_of_breath possible_disease Croup', 'Asthma has_symptom Shortness_of_breath possible_disease Chronic_obstructive_pulmonary_disease_(COPD)', 'Asthma has_symptom Shortness_of_breath possible_disease Interstitial_lung_disease', 'Asthma has_symptom Shortness_of_breath possible_disease Acute_bronchiolitis']"
38,"Doctor, I think I have a foreign object stuck in my vagina.","Okay, in order to remove the object we will need to perform a nonoperative removal of the foreign body. Before we can proceed with the removal, we will need to conduct a pelvis exam to determine the exact location of the object. It's also important that we perform a standard pregnancy test to rule out any pregnancy complications. None of the other medical tests you mentioned are relevant in this case.",I recommend seeking medical attention as soon as possible. A healthcare provider can perform an examination to determine if there is a foreign object in your vagina and provide appropriate treatment. It's important not to try to remove it yourself to avoid any potential complications.,"['Foreign_body_in_the_vagina need_medical_test Nonoperative_removal_of_foreign_body can_check_disease Foreign_body_in_the_gastrointestinal_tract', 'Vaginal_discharge possible_disease Foreign_body_in_the_vagina need_medical_test Nonoperative_removal_of_foreign_body', 'Pelvic_organ_prolapse has_symptom Vaginal_discharge possible_disease Foreign_body_in_the_vagina', 'Vaginal discharge possible disease Atrophic vaginitis Vaginitis Foreign body in the vagina Induced abortion Uterine fibroids Idiopathic nonmenstrual bleeding Vaginal yeast infection Pelvic organ prolapse Vulvodynia Idiopathic absence of menstruation Threatened pregnancy Cold sore Endometrial cancer Gonorrhea Vaginal cyst Ectopic pregnancy Syphilis Vaginismus Cervicitis Pelvic fistula Endometrial hyperplasia Idiopathic excessive menstruation Trichomonas infection Ovarian cyst Chlamydia Female genitalia infection Pelvic inflammatory disease Cervical cancer Yeast infection Idiopathic painful menstruation Idiopathic infrequent menstruation Placenta previa Vulvar disorder Genital herpes HPV Benign vaginal discharge (leukorrhea) Cervical disorder', 'Vaginitis has_symptom Sharp_abdominal_pain possible_disease Foreign_body_in_the_gastrointestinal_tract', 'Vaginal_cyst need_medical_test Intravenous_fluid_replacement can_check_disease Foreign_body_in_the_gastrointestinal_tract', 'Cervicitis has_symptom Cramps_and_spasms possible_disease Foreign_body_in_the_gastrointestinal_tract', 'Vulvodynia need_medical_test Radiographic_imaging_procedure can_check_disease Foreign_body_in_the_gastrointestinal_tract', 'Foreign body in the gastrointestinal tract need medication Fluvoxamine (Luvox) Charcoal Cefoxitin Glucagon Papain Topical Triethanolamine Polypeptide Oleate Otic Lidocaine-Prilocaine Topical', 'Nonoperative_removal_of_foreign_body can_check_disease Foreign_body_in_the_gastrointestinal_tract']"
39,"Doctor, I have been experiencing a tingling and uncomfortable sensation in my legs that keeps me awake at night. I have trouble sleeping because of it.","I see. It sounds like you may have restless leg syndrome. We will need to schedule some tests to confirm the diagnosis. We will start with an interview and evaluation, followed by a lipid panel test and a hemoglobin A1c test. We may also need to examine your foot and perform a depression screening. Additionally, we may need to do a magnetic resonance imaging (MRI) or other therapeutic procedures on your eyelids, conjunctiva, or cornea.","Your symptoms of tingling and discomfort in your legs keeping you awake at night could be related to restless leg syndrome. It's important to rule out other possible causes, so we recommend a medical evaluation, including a physical examination of your legs and possibly a magnetic resonance imaging (MRI) to further investigate the issue. This will help determine the underlying cause and guide appropriate treatment.","['Restless_leg_syndrome has_symptom Sleepiness', 'Restless_leg_syndrome has_symptom Insomnia', 'Sleepiness possible_disease Restless_leg_syndrome', 'Loss_of_sensation possible_disease Restless_leg_syndrome', 'Depression possible_disease Restless_leg_syndrome has_symptom Sleepiness', 'Depression possible_disease Restless_leg_syndrome has_symptom Insomnia', 'Restless_leg_syndrome need_medical_test Magnetic_resonance_imaging_(Mri)', 'Restless_leg_syndrome need_medical_test Examination_of_foot', 'Restless_leg_syndrome need_medical_test Examination_of_foot can_check_disease Pyogenic_skin_infection', 'Restless_leg_syndrome need_medical_test Examination_of_foot can_check_disease Open_wound_of_the_knee']"
40,"Doctor, I have been experiencing shortness of breath lately and coughing up phlegm. I am afraid it could be emphysema.","I see. To confirm that, I will first recommend a radiographic imaging procedure. This includes a plain x-ray or X-ray computed tomography (Scan ct) to evaluate your lungs. We will also need to run some blood tests such as a complete blood count and hematologic tests to check for any infection. Lastly, we may need to check your kidneys with a kidney function test and may consider intravenous fluid replacement if necessary.","Your symptoms could be related to emphysema, but they could also indicate other conditions like COPD or asthma. To properly diagnose your condition, we recommend a thorough evaluation, including lung function tests, imaging studies, and possibly a sputum analysis. This will help us determine the underlying cause of your symptoms and develop an appropriate treatment plan.","['Emphysema has symptom Shortness of breath Sharp chest pain Chest tightness Cough Emotional symptoms Nausea Cross-eyed Back pain Itchy eyelid Ache all over Excessive growth Elbow cramps or spasms', 'Emphysema has_symptom Shortness_of_breath possible_disease Acute_respiratory_distress_syndrome_(ARDS)', 'Emphysema has_symptom Shortness_of_breath possible_disease Chronic_obstructive_pulmonary_disease_(COPD)', 'Emphysema has_symptom Shortness_of_breath possible_disease Smoking_or_tobacco_addiction', 'Emphysema has_symptom Shortness_of_breath', 'Emphysema has_symptom Shortness_of_breath possible_disease Thoracic_aortic_aneurysm', 'Emphysema has_symptom Shortness_of_breath possible_disease Pulmonary_fibrosis', 'Emphysema has_symptom Shortness_of_breath possible_disease Foreign_body_in_the_throat', 'Emphysema has_symptom Shortness_of_breath possible_disease Pneumoconiosis', 'Emphysema has_symptom Shortness_of_breath possible_disease Asthma']"
41,"Hi doctor, I've been experiencing headaches, seizures and loss of appetite for the past few weeks. I did some research and I think I may have cysticercosis. ","I see, in order to confirm a diagnosis we will need to perform several tests. A radiographic imaging procedure, hematologic tests including a complete blood count, measuring glucose levels, as well as a CT scan of the head or an MRI may be necessary to confirm the diagnosis.","Your symptoms could be related to cysticercosis, but they could also indicate other conditions. It's important to consult with a healthcare professional for a proper diagnosis. Seizures, headaches, and loss of appetite can be caused by various underlying issues, so a thorough evaluation and possibly some tests will be necessary to determine the cause of your symptoms.","['Cysticercosis has_symptom Headache possible_disease Persistent_vomiting_of_unknown_cause', 'Cysticercosis has symptom Shortness of breath Abnormal involuntary movements Elbow weakness Vomiting Headache Underweight Seizures Wrist weakness Low back weakness Excessive growth Elbow cramps or spasms Feeling hot and cold', 'Cysticercosis has_symptom Headache possible_disease Autonomic_nervous_system_disorder', 'Cysticercosis has_symptom Headache', 'Cysticercosis has_symptom Seizures', 'Cysticercosis has_symptom Headache possible_disease Infectious_gastroenteritis', 'Cysticercosis has_symptom Headache possible_disease Abscess_of_nose', 'Cysticercosis has_symptom Headache possible_disease Noninfectious_gastroenteritis', 'Cysticercosis has_symptom Seizures possible_disease Hypoglycemia', 'Cysticercosis has_symptom Headache possible_disease Hypovolemia']"
42,"Doctor, I recently had an induced abortion and I'm feeling quite weak and have some pain. ","I'm sorry to hear that, we need to run some tests to make sure your body is recovering well. We'll need you to take a blood test, a complete blood count, a urinalysis, and a standard pregnancy test.Patient Alright, what are these tests for? ",It is important to seek medical attention if you are feeling weak and experiencing pain after an induced abortion. These symptoms could indicate complications such as infection or excessive bleeding. It is best to consult with a healthcare provider for a proper evaluation and treatment.,"['Induced_abortion has_symptom Pain_during_pregnancy', 'Induced abortion has symptom Sharp abdominal pain Lower abdominal pain Vaginal discharge Intermenstrual bleeding Pain during pregnancy Pelvic pain Problems during pregnancy Spotting or bleeding during pregnancy Cramps and spasms Groin pain Blood clots during menstrual periods Absence of menstruation', 'Induced_abortion has_symptom Sharp_abdominal_pain', 'Induced_abortion has_symptom Lower_abdominal_pain', 'Induced_abortion has_symptom Groin_pain possible_disease Chronic_back_pain', 'Induced_abortion has_symptom Groin_pain possible_disease Arthritis_of_the_hip', 'Induced_abortion has_symptom Pelvic_pain', 'Induced_abortion has_symptom Groin_pain', 'Induced_abortion has_symptom Groin_pain possible_disease Fracture_of_the_neck', 'Induced_abortion has_symptom Groin_pain possible_disease Fracture_of_the_pelvis']"
43,"Doctor, my baby has been very fussy and irritable lately. I'm pretty sure he's going through teething syndrome.","Okay, we'll need to perform a complete physical skin exam and other diagnostic procedures to confirm the diagnosis.Patient Is there anything else we should do?","Teething syndrome typically presents with symptoms like gum pain, irritability, and decreased appetite in infants. It is important to monitor your baby's symptoms closely and provide appropriate comfort measures, such as teething toys or chilled teething rings. If your baby's symptoms persist or worsen, it is advisable to consult with a pediatrician for further evaluation and guidance. Avoid using over-the-counter teething gels containing benzocaine, as they can be harmful to infants.","['Teething syndrome has symptom Cough Nasal congestion Irritable infant Diarrhea Symptoms of infants Ear pain Decreased appetite Fever Temper problems Pulling at ears Gum pain Redness in ear', 'Irritable infant possible disease Cryptorchidism Subdural hemorrhage Teething syndrome Intestinal malabsorption Neonatal jaundice Dislocation of the elbow Diaper rash Abscess of nose Omphalitis Whooping cough Oral thrush (yeast infection) Acute bronchiolitis Chickenpox Male genitalia infection Mucositis', 'Teething syndrome need medical test Other diagnostic procedures (interview; evaluation; consultation) Complete physical skin exam performed (ML) Ophthalmic examination and evaluation (Eye exam)', 'Teething syndrome need medication Rotavirus Vaccines (Rotavirus Vaccine) Pneumococcal 7-Valent Conjugate Vaccine (Prevnar) Benzocaine Topical Mumps Vaccine Sodium Citrate Measles Vaccine Rubella Virus Vaccine Purified Protein Derivative Of Tuberculin (Tubersol) Cholestyramine Resin (Questran)']"
44,"Doctor, I have been experiencing severe stomach pain, nausea and vomiting, and diarrhea. I fear it might be an infectious gastroenteritis.","I see. In that case, we need to run some medical tests to confirm the diagnosis and identify the underlying cause. We will perform a complete blood count (CBC), kidney function test, glucose measurement, electrolytes panel, and urinalysis. Additionally, you will require intravenous fluid replacement to prevent dehydration.","Your symptoms are consistent with infectious gastroenteritis, but it's important to confirm the diagnosis. We will need to assess your hydration status, run some tests to identify the causative agent, and provide supportive care to manage your symptoms. It's crucial to stay hydrated and seek medical attention if your condition worsens or if you develop severe dehydration.","['Sharp_abdominal_pain possible_disease Infectious_gastroenteritis', 'Infectious gastroenteritis has symptom Blood in stool Sharp abdominal pain Vomiting Headache Nausea Diarrhea Burning abdominal pain Decreased appetite Fever Chills Fluid retention Flu-like syndrome', 'Nausea possible_disease Infectious_gastroenteritis', 'Diarrhea possible_disease Infectious_gastroenteritis', 'Vomiting possible_disease Infectious_gastroenteritis', 'Fever possible_disease Infectious_gastroenteritis', 'Burning_abdominal_pain possible_disease Infectious_gastroenteritis', 'Flu-like_syndrome possible_disease Infectious_gastroenteritis', 'Sharp_abdominal_pain possible_disease Noninfectious_gastroenteritis', 'Infectious_gastroenteritis has_symptom Nausea']"
45,"Doctor, I have been experiencing some symptoms associated with Von Hippel-Lindau disease.","I see. In that case, we need to run some medical tests to make sure. Specifically, we should begin with a magnetic resonance imaging (MRI) scan, a complete physical skin exam (ML), and a sigmoidoscopy or colonoscopy. Additionally, we may need to perform some more invasive tests such as incision and excision of CNS, diagnostic spinal tap (Spinal tap), and excision of skin lesion. Lastly, we would also want to perform an occupational therapy assessment (Speech therapy).","Your symptoms could be related to Von Hippel-Lindau disease, which can present with various symptoms such as headache, nausea, fatigue, and kidney masses. It is important to consult with a healthcare provider for a proper evaluation and diagnosis.","['Von Hippel-Lindau disease has symptom Headache Nausea Blood in urine Abnormal appearing skin Diminished vision Knee pain Paresthesia Upper abdominal pain Kidney mass Fatigue Seizures Excessive growth', 'Von_Hippel-Lindau_disease has_symptom Nausea possible_disease Carbon_monoxide_poisoning', 'Von_Hippel-Lindau_disease has_symptom Nausea possible_disease Intussusception', 'Von_Hippel-Lindau_disease has_symptom Nausea possible_disease Placental_abruption', 'Von_Hippel-Lindau_disease has_symptom Nausea possible_disease Emphysema', 'Von_Hippel-Lindau_disease has_symptom Upper_abdominal_pain', 'Von_Hippel-Lindau_disease has_symptom Headache', 'Von_Hippel-Lindau_disease has_symptom Nausea', 'Headache possible_disease Von_Hippel-Lindau_disease has_symptom Headache', 'Headache possible_disease Von_Hippel-Lindau_disease has_symptom Nausea']"
46,"Doctor, I am experiencing anxiety and depression due to my addiction to alcohol. What tests do I need to take to help diagnose my condition?","Well, for starters, we would need to perform a complete blood count (CBC), as well as some hematology tests to check for any abnormalities in your blood. We would also need to do a urinalysis and measure your glucose levels to check the function of your kidneys. Additionally, we would perform electrocardiograms (EKGs) to check how your heart is functioning. Finally, we may need to perform an intravenous fluid replacement to rehydrate your body and replenish vital nutrients that may have been lost due to your addiction.","It seems like there is no specific medical knowledge information provided related to the question about tests for diagnosing anxiety and depression due to alcohol addiction. However, in general, to diagnose anxiety and depression related to alcohol addiction, a healthcare provider may recommend a combination of physical exams, psychological evaluations, and laboratory tests. These may include a comprehensive mental health assessment, blood tests to check for alcohol levels and any related health issues, and possibly imaging studies like a CT scan or MRI if there are concerns about brain damage. It's important to seek professional help to address these complex issues effectively.",[]
47,"Doctor, I have been feeling very down and sad after giving birth to my baby. It's been a few weeks now and I just can't seem to shake it off. ","I'm sorry to hear that. Based on the symptoms you've described, I would recommend a depression screen to see if you have postpartum depression. Additionally, we may need to do a pelvis exam and a urinalysis to make sure your physical health is in good shape. It's also important to examine your breast for any lactation problems. Mental health counseling can also help you cope with the emotional challenges of postpartum depression. Furthermore, it would be best to conduct an ultrasonography to check on your physical health, and a chlamydia test to rule out the possibility of a sexually transmitted disease.","Your symptoms could be indicative of postpartum depression, which is common after giving birth. It's important to seek help and support. I recommend getting a depression screening and mental health counseling. Additionally, a pelvic exam and ultrasound may be necessary to rule out other possible causes. Don't hesitate to reach out to healthcare professionals for assistance.","['Depression possible_disease Postpartum_depression', 'Postpartum_depression need_medical_test Depression_screen_(Depression_screening)', 'Postpartum_depression need_medical_test Mental_health_counseling', 'Recent_pregnancy possible_disease Postpartum_depression', 'Postpartum_depression need_medical_test Examination_of_breast can_check_disease Cervical_cancer', 'Postpartum_depression need_medical_test Ultrasonography_(Ultrasound)', 'Depressive_or_psychotic_symptoms possible_disease Postpartum_depression', 'Postpartum_depression need_medical_test Pelvis_exam can_check_disease Cervical_cancer', 'Postpartum_depression need_medical_test Pelvis_exam', 'Postpartum_depression has_symptom Depressive_or_psychotic_symptoms']"
48,"Doctor, I've been experiencing chest pain and shortness of breath lately. I'm afraid it could be something serious. ","Well, based on your symptoms, we will need to conduct several medical tests to identify the root cause of your condition. We'll start off with Hematologic tests, a Lipid panel, and a Glucose level to check for any abnormalities in your blood. We will also need to conduct an Electrocardiogram, an Ultrasonography, and an Echocardiography to check on the functioning of your heart. Lastly, we'll need to check your Hemoglobin A1c levels with a Hemoglobin A1c test.Patient Oh, that sounds like a lot of tests. But whatever it takes to find out what's wrong with me, I'm prepared to do it. Thanks, doctor.","Your symptoms of chest pain and shortness of breath could be related to various conditions, including pneumothorax, malignant hypertension, pulmonary hypertension, heart failure, sarcoidosis, pneumonia, asthma, acute stress reaction, hyponatremia, or endocarditis. It's important to seek medical attention promptly to determine the underlying cause and receive appropriate treatment. A thorough evaluation, including a physical exam, imaging tests, and possibly blood work, may be necessary to make a proper diagnosis.","['Shortness_of_breath possible_disease Pneumothorax has_symptom Sharp_chest_pain', 'Shortness_of_breath possible_disease Malignant_hypertension has_symptom Sharp_chest_pain', 'Shortness_of_breath possible_disease Pulmonary_hypertension has_symptom Sharp_chest_pain', 'Shortness_of_breath possible_disease Heart_failure has_symptom Sharp_chest_pain', 'Shortness_of_breath possible_disease Sarcoidosis has_symptom Sharp_chest_pain', 'Shortness_of_breath possible_disease Pneumonia has_symptom Sharp_chest_pain', 'Shortness_of_breath possible_disease Asthma has_symptom Sharp_chest_pain', 'Shortness_of_breath possible_disease Acute_stress_reaction has_symptom Sharp_chest_pain', 'Shortness_of_breath possible_disease Hyponatremia has_symptom Sharp_chest_pain', 'Shortness_of_breath possible_disease Endocarditis has_symptom Sharp_chest_pain']"
49,"Hi doctor, I've had some severe pain in my back and lower spine lately. I think I might be suffering from spondylitis.","I see. In order to diagnose spondylitis, we will need to run a few medical tests. The first one is a plain x-ray or MRI to get a clearer picture of your spine's condition. We may also need to perform some physical therapy exercises, manipulation, or other non-OR or closed therapeutic nervous system procedures. Additionally, we may need to consider inserting a catheter or spinal stimulator and injection into your spinal canal or other therapeutic procedures to manage your pain.","Your severe pain in your back and lower spine could be related to spondylitis, spondylosis, or other conditions like ankylosing spondylitis or spondylolisthesis. To accurately diagnose your condition, it's important to undergo a thorough evaluation, which may include imaging tests and consultations with specialists. I recommend seeking medical attention to determine the underlying cause of your symptoms and receive appropriate treatment.","['Low_back_pain possible_disease Spondylitis', 'Lower_body_pain possible_disease Spondylosis has_symptom Low_back_pain', 'Low_back_pain possible_disease Spondylosis', 'Lower_body_pain possible_disease Spondylitis', 'Lower_body_pain possible_disease Spondylosis', 'Lower_body_pain possible_disease Spondylolisthesis has_symptom Low_back_pain', 'Lower_body_pain possible_disease Spondylosis need_medical_test Other_diagnostic_procedures_(interview;_evaluation;_consultation)', 'Spondylitis has_symptom Low_back_pain', 'Low_back_pain possible_disease Ankylosing_spondylitis', 'Low_back_pain possible_disease Spondylolisthesis']"
50,"Doctor, I have been experiencing heavy and painful periods for the past few months, and I also have a constant urge to urinate. I suspect I might have uterine fibroids.","In order to confirm the diagnosis of uterine fibroids, we will need to perform a series of medical tests. These tests include a pelvis exam, radiographic imaging procedure, complete blood count (CBC), urinalysis, ultrasonography (ultrasound), examination of breast, as well as a standard pregnancy test.","Your symptoms could be related to uterine fibroids, but it's essential to confirm the diagnosis through a pelvic exam and urinalysis. These tests will help determine the underlying cause of your heavy and painful periods, as well as the constant urge to urinate. Once we have a clear diagnosis, we can discuss treatment options to manage your symptoms effectively.","['Heavy_menstrual_flow possible_disease Uterine_fibroids', 'Involuntary_urination possible_disease Uterine_fibroids', 'Uterine_fibroids has_symptom Heavy_menstrual_flow', 'Uterine fibroids has symptom Sharp abdominal pain Involuntary urination Lower abdominal pain Vaginal discharge Intermenstrual bleeding Pelvic pain Cramps and spasms Long menstrual periods Heavy menstrual flow Unpredictable menstruation Painful menstruation Infertility', 'Urinalysis can_check_disease Uterine_fibroids has_symptom Heavy_menstrual_flow', 'Uterine_fibroids has_symptom Painful_menstruation', 'Idiopathic_painful_menstruation need_medical_test Pelvis_exam can_check_disease Uterine_fibroids', 'Painful_menstruation possible_disease Uterine_fibroids', 'Idiopathic_painful_menstruation has_symptom Vaginal_discharge possible_disease Uterine_fibroids', 'Urinalysis can_check_disease Uterine_fibroids has_symptom Painful_menstruation']"
51,"Doctor, I have been experiencing bleeding in between my periods, and I'm not sure what's causing it.","Based on your symptoms, we will need to conduct several medical tests to identify the cause. We will begin with a complete blood count, a standard pregnancy test, a urinalysis, and an examination of your pelvis and breast. Additionally, we will need to conduct an ultrasonography to look for any abnormalities in the reproductive organs.","Your intermenstrual bleeding could be due to various reasons, such as an idiopathic irregular menstrual cycle or excessive menstruation. To determine the exact cause, it is important to undergo a pelvis exam, examination of the breast, and a standard pregnancy test. These tests will help in identifying any underlying issues and guide the appropriate treatment plan.","['Intermenstrual_bleeding possible_disease Idiopathic_irregular_menstrual_cycle', 'Intermenstrual_bleeding possible_disease Idiopathic_irregular_menstrual_cycle need_medication Medroxyprogesterone', 'Intermenstrual_bleeding possible_disease Idiopathic_irregular_menstrual_cycle need_medical_test Examination_of_breast', 'Intermenstrual_bleeding possible_disease Idiopathic_irregular_menstrual_cycle need_medical_test Pelvis_exam', 'Intermenstrual_bleeding possible_disease Idiopathic_excessive_menstruation need_medication Progesterone', 'Intermenstrual_bleeding possible_disease Idiopathic_irregular_menstrual_cycle need_medical_test Standard_pregnancy_test', 'Intermenstrual_bleeding possible_disease Idiopathic_excessive_menstruation need_medication Medroxyprogesterone', 'Intermenstrual_bleeding possible_disease Idiopathic_irregular_menstrual_cycle need_medical_test Urinalysis', 'Intermenstrual_bleeding possible_disease Missed_abortion has_symptom Heavy_menstrual_flow', 'Intermenstrual_bleeding possible_disease Idiopathic_irregular_menstrual_cycle has_symptom Cramps_and_spasms']"
52,"Hi Doctor, I have a bump in the upper eyelid of my right eye which is bothering me. I think it's called Chalazion. ","Hello! Yes, it seems like you have a chalazion. The best course of action would be to perform an ophthalmic examination and evaluation, and then we can decide whether you need excision or other therapeutic procedures on the eyelids, conjunctiva, or cornea. Depending on how the examination goes, we may also recommend physical therapy exercises or manipulation, or may suggest a biopsy.","Based on your description, it is possible that you have a chalazion, which is a type of eyelid lesion or rash. Chalazions are usually harmless but can be bothersome. To confirm the diagnosis and determine the best course of action, it is recommended to consult with an eye doctor for a thorough evaluation. They may suggest treatments such as warm compresses, eyelid hygiene, or in some cases, minor surgical procedures.","['Chalazion has_symptom Eyelid_lesion_or_rash possible_disease Chalazion', 'Chalazion has_symptom Mass_on_eyelid possible_disease Chalazion', 'Chalazion has_symptom Eyelid_lesion_or_rash possible_disease Cyst_of_the_eyelid', 'Mass_on_eyelid possible_disease Chalazion', 'Eyelid_lesion_or_rash possible_disease Chalazion', 'Chalazion has_symptom Mass_on_eyelid possible_disease Cyst_of_the_eyelid', 'Chalazion has_symptom Eyelid_lesion_or_rash possible_disease Foreign_body_in_the_eye', 'Eyelid_lesion_or_rash possible_disease Chalazion has_symptom Eyelid_lesion_or_rash', 'Eyelid_lesion_or_rash possible_disease Chalazion need_medical_test Physical_therapy_exercises;_manipulation;_and_other_procedures', 'Eyelid_lesion_or_rash possible_disease Chalazion need_medical_test Ophthalmic_examination_and_evaluation_(Eye_exam)']"
