ID,Question,GT_Answer,SKnowGPT,Ranked_KG_output
142,"Doctor, I have been experiencing a lot of pain in my nerves lately. Sometimes it's like electric shocks and sometimes it's a burning sensation. It's really affecting my daily life.","Based on your symptoms, I would suggest that you undergo a Magnetic Resonance Imaging (MRI) to get a better look inside your body. We may also have to conduct some physical therapy exercises and other diagnostic procedures like interviews, evaluations, and consultations to understand your situation better. Depending on the severity of your condition, we might also have to consider other therapeutic procedures or insertion of a catheter or spinal stimulator with an injection into the spinal canal. We may also have to examine your foot, and if needed, physical therapy exercises or manipulations will be done to alleviate the pain.","Your symptoms could indicate a peripheral nerve disorder. I recommend trying medications such as Capsaicin, Pregabalin (Lyrica), Nortriptyline, Ropinirole, Gabapentin, Ubiquinone (Q1","['Burning chest pain possible disease Coronary atherosclerosis Hyperosmotic hyperketotic state Heart attack Venous insufficiency Angina Mastectomy', 'Peripheral nerve disorder need medication Capsaicin Topical Pregabalin (Lyrica) Nortriptyline Ropinirole Gabapentin Ubiquinone (Q10) Amitriptyline Tenofovir Lamivudine Duloxetine (Cymbalta)', 'Burning_abdominal_pain possible_disease Spontaneous_abortion need_medical_test Intravenous_fluid_replacement', 'Burning_abdominal_pain possible_disease Gastroparesis has_symptom Loss_of_sensation', 'Burning_abdominal_pain possible_disease Acute_stress_reaction has_symptom Chest_tightness', 'Burning_abdominal_pain possible_disease Von_Willebrand_disease has_symptom Arm_pain', 'Burning_abdominal_pain possible_disease Acute_stress_reaction need_medical_test Electrocardiogram', 'Burning_abdominal_pain possible_disease Von_Willebrand_disease', 'Burning_abdominal_pain possible_disease Von_Willebrand_disease need_medical_test Complete_blood_count_(Cbc)', 'Burning_abdominal_pain possible_disease Premenstrual_tension_syndrome need_medication Nortriptyline']"
143,"Doctor, I have been experiencing a lot of pain in my lower back and sides. I also noticed that my urine is becoming darker. I am worried that I might have polycystic kidney disease. ","I see. In order to confirm whether you have polycystic kidney disease, we need to conduct several medical tests including a urinalysis, radiographic imaging procedure, hematologic tests, complete blood count (CBC), X-ray computed tomography (Scan CT), ultrasonography (Ultrasound), and glucose measurement (glucose level). ","Your symptoms could be related to polycystic kidney disease, as it can cause back and side pain, and blood in urine. However, these symptoms can also be associated with other conditions. To confirm, we need to conduct a urinalysis and possibly an ultrasound. Please consult with your healthcare provider for further evaluation.","['Low_back_pain possible_disease Polycystic_kidney_disease', 'Side_pain possible_disease Polycystic_kidney_disease', 'Back_pain possible_disease Polycystic_kidney_disease has_symptom Side_pain', 'Back_pain possible_disease Polycystic_kidney_disease', 'Back_pain possible_disease Polycystic_kidney_disease has_symptom Blood_in_urine', 'Polycystic_kidney_disease has_symptom Low_back_pain', 'Polycystic_kidney_disease has_symptom Side_pain', 'Back_pain possible_disease Polycystic_kidney_disease has_symptom Retention_of_urine', 'Back_pain possible_disease Polycystic_kidney_disease need_medical_test Urinalysis', 'Back_pain possible_disease Polycystic_kidney_disease need_medical_test Ultrasonography_(Ultrasound)']"
144,"I have been experiencing periods of mania and depression, and my mood swings have been affecting my daily life.","Based on your symptoms, we recommend a psychological and psychiatric evaluation and therapy. We may also want to conduct a depression screen and a toxicology screen to rule out other underlying issues contributing to your mood swings. Additionally, occupational therapy assessment and mental health counseling may be beneficial for managing your symptoms in the long term.","Your symptoms could be related to depression, which is a standalone condition but can also be a part of bipolar disorder, where mania and depression periods occur. It's important to consult with a healthcare professional for further evaluation, as other conditions like substance abuse or certain medical disorders might present similar symptoms. The treatment for depression may include medications such as Venlafaxine (Effexor), Mirtazapine, Buspirone (Buspar), and others. Medical tests, including psychotherapy, mental health counseling, depression screen, toxicology screen, and blood alcohol test, might be required to ensure an accurate diagnosis and treatment plan.","['Depression has symptom Anxiety and nervousness Depressive or psychotic symptoms Insomnia Abusing alcohol Hostile behavior Drug abuse Excessive anger Disturbance of memory Delusions or hallucinations Temper problems Low self-esteem Depression', 'Depression need medication Venlafaxine (Effexor) Mirtazapine Buspirone (Buspar) Desvenlafaxine (Pristiq) Fluoxetine (Prozac) Trazodone Quetiapine (Seroquel) Sertraline (Zoloft) Bupropion (Wellbutrin) Citalopram (Celexa) Escitalopram (Lexapro) Duloxetine (Cymbalta)', 'Depression need medical test Psychotherapy Mental health counseling Depression screen (Depression screening) Toxicology screen Psychological and psychiatric evaluation and therapy Blood alcohol Diagnostic spinal tap (Spinal tap)', 'Depression possible disease Panic disorder Turner syndrome Poisoning due to ethylene glycol Drug abuse Eating disorder Restless leg syndrome Substance-related mental disorder Postpartum depression Poisoning due to analgesics Marijuana abuse Dislocation of the elbow Poisoning due to antidepressants Protein deficiency Attention deficit hyperactivity disorder (ADHD) Conversion disorder Bipolar disorder Poisoning due to sedatives Huntington disease Drug abuse (opioids) Drug abuse (methamphetamine) Alcohol intoxication Anxiety Impulse control disorder Hepatitis due to a toxin Alcohol abuse Drug withdrawal Dysthymic disorder Drug abuse (barbiturates) Drug abuse (cocaine) Alzheimer disease Poisoning due to anticonvulsants Heart contusion Dislocation of the wrist Psychosexual disorder Marfan syndrome Somatization disorder Schizophrenia Social phobia Post-traumatic stress disorder (PTSD) Drug poisoning due to medication Psychotic disorder Dissociative disorder Poisoning due to antipsychotics Behcet disease Neurosis Adjustment reaction Factitious disorder Obsessive compulsive disorder (OCD) Personality disorder Acute stress reaction Delirium Conduct disorder Asperger syndrome Kaposi sarcoma Depression']"
145,"Doctor, I have been experiencing weakness and numbness in my arms and legs for quite some time now. Sometimes it gets really difficult for me to even stand up or walk properly. I also have difficulty gripping things.","It seems like you might have Chronic inflammatory demyelinating polyneuropathy (CIDP). To confirm the diagnosis, we need to run a few tests. We will start with Hematologic tests (Blood test) and a Complete blood count (Cbc) to analyze your blood cells. We will also need to conduct an Electroencephalogram (EEG) (Eeg) to measure brain activity and see if there is any nerve damage. Additionally, we will conduct an examination of your foot and use other diagnostic procedures such as interviews, evaluations, and consultations to get a better understanding of your condition. Depending on the severity, we may also consider other therapeutic procedures like a Corneal transplant.","Your symptoms could be related to a neurological condition affecting your nerves, muscles, or the connection between them. Conditions such as multiple sclerosis, peripheral neuropathy, or even a spinal cord issue might cause these symptoms. I recommend that you consult with a healthcare professional for further evaluation. They will likely perform a physical examination and may order tests like an MRI or nerve conduction studies to identify the underlying cause of your weakness and numbness. Early diagnosis and intervention can significantly improve treatment outcomes.",[]
146,"Doctor, I've been experiencing heartburn and acid reflux for the past few months. It's becoming more frequent and often happens after I eat. ","Based on your symptoms, I recommend some tests to diagnose your condition. We will need to run an Electrocardiogram, a lipid panel, and a Hemoglobin A1c measurement to rule out any other possible conditions. We will also conduct a sigmoidoscopy or colonoscopy and an upper gastrointestinal endoscopy with biopsy to directly investigate and examine the condition. Additionally, we may perform a rectal examination and other diagnostic procedures such as an interview, evaluation, and consultation to get a clearer understanding of your symptoms.","Your symptoms of heartburn and acid reflux for the past few months, especially after eating, are likely indicative of Gastroesophageal Reflux Disease (GERD). This condition is known to cause heartburn and regurgitation. It's important to manage this symptoms with appropriate medication such as Esomeprazole (Nexium), Rabeprazole (Aciphex), Nizatidine (Axid), Sucralfate (Carafate), Lansoprazole (Prevacid), Ranitidine, Dexlansoprazole (Dexilant), Pantoprazole, Omeprazole. If left untreated, GERD can lead to more serious complications. However, other conditions might cause similar symptoms, so it's important to consult with a healthcare professional for a proper diagnosis and treatment plan.","['Heartburn possible_disease Gastroesophageal_reflux_disease_(GERD)', 'Gastroesophageal_reflux_disease_(GERD) has_symptom Heartburn', 'Gastroesophageal reflux disease (GERD) has symptom Sharp chest pain Chest tightness Hoarse voice Cough Difficulty in swallowing Sharp abdominal pain Vomiting Nausea Regurgitation Burning abdominal pain Heartburn Upper abdominal pain', 'Vesicoureteral_reflux need_medical_test Rectal_examination can_check_disease Gastroesophageal_reflux_disease_(GERD)', 'Rectal_examination can_check_disease Gastroesophageal_reflux_disease_(GERD)', 'Vesicoureteral_reflux need_medical_test Radiographic_imaging_procedure can_check_disease Stomach_cancer', 'Regurgitation possible_disease Gastroesophageal_reflux_disease_(GERD)', 'Heartburn possible disease Injury to the knee Hashimoto thyroiditis Poisoning due to analgesics Indigestion Bone spur of the calcaneous Colonic polyp Vitamin B12 deficiency Gastroesophageal reflux disease (GERD) Idiopathic absence of menstruation Hiatal hernia Meniere disease Diverticulosis Diabetic kidney disease Gastroparesis Goiter Hypertensive heart disease Rectal disorder Subacute thyroiditis Crohn disease Heart attack Pelvic fistula Iron deficiency anemia Marfan syndrome Cardiomyopathy Hypertension of pregnancy Hemorrhoids Liver disease Esophagitis Gallstone Stricture of the esophagus Gastritis Stomach cancer Mastectomy Gastroduodenal ulcer White blood cell disease', 'Gastroesophageal reflux disease (GERD) need medication Esomeprazole (Nexium) Rabeprazole (Aciphex) Nizatidine (Axid) Sucralfate (Carafate) Lansoprazole (Prevacid) Ranitidine Dexlansoprazole (Dexilant) Pantoprazole Omeprazole', 'Vesicoureteral_reflux has_symptom Symptoms_of_the_kidneys possible_disease Diabetic_kidney_disease']"
147,"Doctor, I have been experiencing some vision problems and I think I might have a vitreous hemorrhage.","We'll need to do an ophthalmic examination and evaluation to confirm that. Depending on the severity of the hemorrhage, we may need to perform other therapeutic procedures on your eyelids, conjunctiva, cornea or even other intraocular therapeutic procedures like the repair of retinal tear, detachment, or excision. In some cases, other extraocular muscle and orbit therapeutic procedures may also be necessary. All this falls under ophthalmologic and otologic diagnosis and treatment.","Your symptom of diminished vision could be related to a vitreous hemorrhage, but it's also associated with many other conditions such as glaucoma, diabetic retinopathy, high blood pressure in the eyes, corneal disorders, and more. Given the severity of potential causes, it's crucial to seek immediate medical attention. An ophthalmologic and otologic diagnosis, including an eye exam and possibly an excision, is typically needed for accurate diagnosis and treatment. Please consult with a healthcare professional immediately.","['Diminished_vision possible_disease Vitreous_hemorrhage', 'Vitreous hemorrhage has symptom Diminished vision Symptoms of eye Pain in eye Spots or clouds in vision Lacrimation Blindness Bleeding from eye', 'Diminished_vision possible_disease Vitreous_hemorrhage has_symptom Spots_or_clouds_in_vision', 'Vitreous hemorrhage need medical test Ophthalmologic and otologic diagnosis and treatment Excision (Removal) Other therapeutic procedures on eyelids; conjunctiva; cornea Ophthalmic examination and evaluation (Eye exam) Other extraocular muscle and orbit therapeutic procedures Other intraocular therapeutic procedures Repair of retinal tear; detachment', 'Vitreous hemorrhage need medication Phenylephrine (Duramax) Cyclopentolate Ophthalmic Tropicamide Ophthalmic Brimonidine Ophthalmic Prednisolone Ophthalmic Brimonidine-Timolol Ophthalmic Bevacizumab (Avastin) Gatifloxacin (Zymar) Moxifloxacin (Avelox) Ranibizumab Ophthalmic Benoxinate-Fluorescein Ophthalmic Homatropine Ophthalmic', 'Spots or clouds in vision possible disease Glaucoma Diabetic retinopathy Retinopathy due to high blood pressure Corneal disorder Cornea infection Astigmatism Chorioretinitis Vitreous hemorrhage Hyperopia Acute glaucoma Scleritis Pterygium Labyrinthitis Myopia Macular degeneration Cystic Fibrosis Pinguecula Chronic glaucoma Retinal detachment Open wound of the eye Polycythemia vera Optic neuritis Dry eye of unknown cause Vitreous degeneration Floaters Presbyopia Cataract Preeclampsia Amblyopia Toxic multinodular goiter Central retinal artery or vein occlusion Iridocyclitis Migraine Blepharitis Ectropion Aphakia Sjogren syndrome Pseudotumor cerebri', 'Diminished vision possible disease Eye alignment disorder Glaucoma Transient ischemic attack Diabetic retinopathy Von Hippel-Lindau disease Pituitary adenoma Chalazion Retinopathy due to high blood pressure Corneal disorder Endophthalmitis Hyperhidrosis Intracranial hemorrhage Cornea infection Astigmatism Neuromyelitis optica Cranial nerve palsy Chorioretinitis Vitreous hemorrhage Myasthenia gravis Hyperopia Acute glaucoma Pterygium Orbital cellulitis Bell palsy Conjunctivitis due to allergy Myopia Macular degeneration Wilson disease Ependymoma Pinguecula Chronic glaucoma Retinal detachment Open wound of the eye Hyperosmotic hyperketotic state Corneal abrasion Cyst of the eyelid Optic neuritis Meningioma Dry eye of unknown cause Blepharospasm Vitreous degeneration Intracerebral hemorrhage Floaters Hydatidiform mole Presbyopia Cataract Amblyopia Central retinal artery or vein occlusion Iridocyclitis Migraine Uveitis Blepharitis Subconjunctival hemorrhage Ectropion Thalassemia Aphakia Histoplasmosis Behcet disease Cerebral edema Trichiasis Toxoplasmosis Sjogren syndrome Pseudotumor cerebri Conjunctivitis due to virus', 'Diminished_vision possible_disease Vitreous_degeneration has_symptom Spots_or_clouds_in_vision', 'Diminished_vision possible_disease Open_wound_of_the_eye has_symptom Spots_or_clouds_in_vision', 'Diminished_vision possible_disease Central_retinal_artery_or_vein_occlusion has_symptom Spots_or_clouds_in_vision']"
148,"Doctor, I think I have been poisoned with antimicrobial drugs, and I am feeling very weak and nauseous. What medical tests do I need to take?","We need to start with some basic tests to evaluate the extent of the damage caused by the poisoning. You will need Hematologic tests (Blood test), Complete blood count (Cbc), and Electrolytes panel to check your blood composition and electrolyte levels. We will also provide Intravenous fluid replacement to keep you hydrated. Additionally, we will need to assess your Kidney function with kidney function tests. Lastly, we will recommend some Occupational therapy assessment such as Speech therapy, as well as Physical therapy exercises to help you regain your strength.","Based on the information provided, if you suspect poisoning due to antimicrobial drugs, it's crucial to seek immediate medical attention. The necessary medical tests include Hematologic tests (Blood test), Complete blood count (Cbc), Kidney function tests (Kidney function test), and an Electrolytes panel. These tests will help assess the level of poisoning and its impact on your kidneys, as well as check for any potential blood disorders. Intravenous fluid replacement may also be required to prevent dehydration. Additionally, depending on the severity of the symptoms, occupational therapy assessment (Speech therapy), physical therapy exercises (Exercises) might be recommended.","['Poisoning_due_to_antimicrobial_drugs need_medical_test Hematologic_tests_(Blood_test)', 'Poisoning due to antimicrobial drugs need medical test Occupational therapy assessment (Speech therapy) Physical therapy exercises (Exercises) Intravenous fluid replacement Hematologic tests (Blood test) Complete blood count (Cbc) Electrolytes panel Kidney function tests (Kidney function test)', 'Poisoning_due_to_antimicrobial_drugs need_medical_test Complete_blood_count_(Cbc)', 'Poisoning_due_to_antimicrobial_drugs need_medical_test Kidney_function_tests_(Kidney_function_test)', 'Poisoning_due_to_antimicrobial_drugs need_medical_test Intravenous_fluid_replacement', 'Poisoning_due_to_antimicrobial_drugs need_medical_test Occupational_therapy_assessment_(Speech_therapy)', 'Poisoning_due_to_antimicrobial_drugs need_medical_test Physical_therapy_exercises_(Exercises)', 'Poisoning_due_to_antimicrobial_drugs need_medical_test Electrolytes_panel', 'Shortness_of_breath possible_disease Poisoning_due_to_antimicrobial_drugs need_medical_test Hematologic_tests_(Blood_test)', 'Shortness_of_breath possible_disease Poisoning_due_to_antimicrobial_drugs need_medical_test Kidney_function_tests_(Kidney_function_test)']"
149,"Doctor, I have been experiencing skin tightening and thickening of my fingers for the past few months, along with difficulty in swallowing and breathing. ","It seems like you might be suffering from Scleroderma. To confirm the diagnosis, we would need to perform a complete physical skin exam, along with a biopsy of the affected skin. In addition, an excision of any skin lesions might be needed, along with wound care management. We will also need to evaluate and consult with you about any other diagnostic procedures that might be required, such as a pelvis exam, to ensure the disease has not progressed to your internal organs.","Your symptoms could be related to a connective tissue disorder, which can cause skin tightening and difficulty swallowing. However, these symptoms can also be associated with other conditions such as Sjogren's syndrome or Amyotrophic Lateral Sclerosis (ALS). A complete physical skin exam and other necessary medical tests would be beneficial to rule out other possible causes and confirm the diagnosis. Please consult with your healthcare provider for further evaluation.","['Itching_of_skin possible_disease Esophageal_varices has_symptom Difficulty_in_swallowing', 'Complete_physical_skin_exam_performed_(ML) can_check_disease Connective_tissue_disorder has_symptom Difficulty_in_swallowing', 'Skin_lesion possible_disease Autonomic_nervous_system_disorder has_symptom Difficulty_in_swallowing', 'Difficulty_in_swallowing possible_disease Amyotrophic_lateral_sclerosis_(ALS)', 'Skin_lesion possible_disease Erythema_multiforme has_symptom Difficulty_in_swallowing', 'Complete_physical_skin_exam_performed_(ML) can_check_disease Sjogren_syndrome has_symptom Difficulty_in_swallowing', 'Complete_physical_skin_exam_performed_(ML) can_check_disease Down_syndrome has_symptom Difficulty_in_swallowing', 'Difficulty_in_swallowing possible_disease Connective_tissue_disorder', 'Complete_physical_skin_exam_performed_(ML) can_check_disease Goiter has_symptom Difficulty_in_swallowing', 'Complete_physical_skin_exam_performed_(ML) can_check_disease Amyotrophic_lateral_sclerosis_(ALS) has_symptom Difficulty_in_swallowing']"
150,"Doctor, I've been feeling very weak and fatigued lately. My muscles have been losing strength and it's been difficult to control them as well. I also experience double vision at times. What could be the problem?","Based on your symptoms, it is possible that you have Myasthenia gravis. To confirm your diagnosis, we will need to conduct a series of medical tests. We will need to start with a Hematologic test to assess your blood count and check for any abnormalities. We will also need to conduct an eye examination and evaluation to assess your vision. Additionally, we may require a Magnetic resonance imaging (MRI) to check for any abnormalities in the brain. Lastly, we will also need to perform a Hemoglobin A1c measurement (Hemoglobin a1c test), a Lipid panel and Bone density scan to check if the symptom has caused any other underlying condition.","Your symptoms of muscle weakness, difficulty controlling muscles, and double vision could be indicative of muscular dystrophy or Myasthenia gravis. Both these conditions can cause the mentioned symptoms. However, it's important to note that other conditions like Toxic multinodular goiter can also cause double vision and fatigue. Given the complexity of your symptoms, I would recommend you to consult with a healthcare professional who can provide a proper diagnosis. Please do not rely on this information as a definitive diagnosis.","['Muscle_weakness possible_disease Muscular_dystrophy has_symptom Double_vision', 'Weakness possible_disease Myasthenia_gravis has_symptom Double_vision', 'Double_vision possible_disease Myasthenia_gravis', 'Double_vision possible_disease Muscular_dystrophy', 'Double_vision possible_disease Toxic_multinodular_goiter has_symptom Fatigue', 'Muscular_dystrophy has_symptom Double_vision possible_disease Myasthenia_gravis', 'Muscular_dystrophy has_symptom Double_vision', 'Myasthenia_gravis has_symptom Double_vision', 'Muscular_dystrophy has_symptom Double_vision possible_disease Muscular_dystrophy', 'Muscular_dystrophy has_symptom Double_vision possible_disease Toxic_multinodular_goiter']"
151,"Doctor, I have been feeling dizzy, sweating excessively, and I often lose consciousness on certain days. What could be wrong with me? ","It sounds like you might have Hypoglycemia. I recommend running a series of medical tests to confirm the diagnosis. These tests would include Hematologic tests, Glucose measurement, CBC, Kidney function tests, Electrolyte panel, and an Electrocardiogram. We may also need to consider intravenous fluid replacement to help with the symptoms.","Your symptoms could be associated with several conditions, including Vertebrobasilar Insufficiency, Hypoglycemia, Graves' Disease, or Heat Exhaustion. Some of these conditions can cause dizziness and sweating, and in some cases, loss of consciousness. However, it's important to note that other serious conditions such as adrenal cancer or cardiac diseases could also present with similar symptoms. Given the potential severity of these conditions, I would recommend a thorough medical evaluation. This could include blood tests, an ECG, and possibly imaging studies to help rule out any serious underlying conditions. Please seek immediate medical attention.","['Dizziness possible_disease Vertebrobasilar_insufficiency has_symptom Sweating', 'Dizziness possible_disease Hypoglycemia has_symptom Sweating', 'Dizziness possible_disease Graves_disease has_symptom Sweating', 'Dizziness possible_disease Primary_thrombocythemia has_symptom Sweating', 'Dizziness possible_disease Adrenal_cancer has_symptom Sweating', 'Dizziness possible_disease Heat_exhaustion', 'Sweating possible disease Drug abuse Idiopathic nonmenstrual bleeding Hyperhidrosis Open wound of the neck Conversion disorder Vitamin B12 deficiency Hypoglycemia Peyronie disease Mitral valve disease Labyrinthitis Adrenal cancer Vertebrobasilar insufficiency Subacute thyroiditis Heart attack Open wound of the abdomen Obstructive sleep apnea (OSA) Primary thrombocythemia Tuberculosis Menopause Toxic multinodular goiter Paroxysmal supraventricular tachycardia Heat exhaustion Graves disease Gallstone Angina Pulmonary embolism', 'Shortness_of_breath possible_disease Heat_exhaustion has_symptom Dizziness', 'Loss_of_sensation possible_disease Autonomic_nervous_system_disorder has_symptom Dizziness', 'Shortness_of_breath possible_disease Ischemic_heart_disease has_symptom Dizziness']"
152,"Doctor, I think I dislocated my ankle. I am experiencing swelling and extreme pain. ","Based on your symptoms, we will need to perform a radiographic imaging procedure, specifically a plain x-ray, to confirm the dislocation. We will also apply a splint for temporary immobilization and provide intravenous fluid replacement. Additionally, we will monitor your cardiac activity using a cardiac monitor. Once the initial medical aid is given, we will explore the options of wound care, such as traction and splints, while also seeking psychological and psychiatric evaluation and therapy.","Based on your symptoms, it is quite possible that you have indeed dislocated your ankle. The swelling and extreme pain are common indicators of this injury. I recommend seeking immediate professional medical attention for a proper diagnosis and treatment, which may include reduction (repositioning) of the dislocation, immobilization, and physical therapy. Please do not delay in seeking help, as proper care is essential to prevent further complications.",[]
153,"Doctor, I have been feeling dizzy and lightheaded lately. I also experience headaches and nausea. I suspect that I might have been exposed to carbon monoxide.","Based on your symptoms, it's important that we conduct several medical tests to determine if you have carbon monoxide poisoning. We'll need to perform a hematologic test to check your blood counts, arterial blood gases to measure the levels of gases in your blood, a glucose measurement to check your blood sugar levels, an electrocardiogram to check your heart function, kidney function tests to determine how your kidneys are functioning, cardiac enzymes measurement to check for any heart damage, and a blood alcohol test to rule out the possibility of alcohol poisoning.","Your symptoms of dizziness, headaches, and nausea could be related to carbon monoxide poisoning. The connection between these symptoms and this condition is supported by the medical knowledge information provided. However, other conditions such as tension headaches, lumbar puncture side effects, migraines, gas poisoning, hiatal hernia, or hypoglycemia could also be possible causes of your symptoms. It's crucial to consult a healthcare professional for proper evaluation and testing to confirm any diagnosis. In the case of suspected carbon monoxide exposure, ensure immediate evacuation to an open area with fresh air, and contact emergency services if necessary.","['Carbon monoxide poisoning has symptom Depressive or psychotic symptoms Dizziness Emotional symptoms Fainting Vomiting Headache Nausea Diarrhea Frontal headache Low back weakness Sleepiness Elbow cramps or spasms', 'Nausea possible_disease Carbon_monoxide_poisoning has_symptom Dizziness', 'Carbon_monoxide_poisoning has_symptom Nausea possible_disease Tension_headache', 'Carbon_monoxide_poisoning has_symptom Nausea possible_disease Carbon_monoxide_poisoning', 'Carbon_monoxide_poisoning has_symptom Nausea possible_disease Headache_after_lumbar_puncture', 'Nausea possible_disease Carbon_monoxide_poisoning has_symptom Nausea', 'Carbon_monoxide_poisoning has_symptom Nausea possible_disease Migraine', 'Carbon_monoxide_poisoning has_symptom Nausea possible_disease Poisoning_due_to_gas', 'Carbon_monoxide_poisoning has_symptom Nausea possible_disease Hiatal_hernia', 'Carbon_monoxide_poisoning has_symptom Nausea possible_disease Hypoglycemia']"
154,"Doctor, I think I have been experiencing panic attacks lately. I feel my heart racing and my hands sweating.","I'm sorry to hear that. To rule out any cardiac issues, we recommend an Electrocardiogram. We'll also need to do some Hematologic tests like a Blood test to check for any abnormalities. A Complete blood count (Cbc) may also be necessary to get a better understanding of what's going on. Additionally, we'll need to do Radiographic imaging procedures such as a Plain x-ray (X ray) and some Kidney function tests (Kidney function test) to ensure that your organs are functioning properly. Finally, we'll check your blood sugar level with a Glucose measurement.","Your symptoms suggest you might be experiencing panic attacks. The sensation of a racing heart and sweating are common indicators. However, these symptoms can also be related to other conditions, such as heart issues. Therefore, it's important to consult with a healthcare professional for a proper evaluation. 

To diagnose a panic attack, medical tests like an electrocardiogram (ECG), hematologic tests (blood test) including a complete blood count (CBC), glucose measurement, and radiographic imaging procedure (X-ray) might be required to rule out other conditions. 

If you are diagnosed with panic attacks, there are several medication options available, such as Lorazepam, Alprazolam (Xanax), Clonazepam, Paroxetine (Paxil), Venlafaxine (Effexor), Mirtazapine Buspirone (Buspar), Fluvoxamine (Luvox), Imipramine, Desvenlafaxine (Pristiq), Clomipramine, and Acamprosate (Campral). 

Remember, only a healthcare professional can provide a proper diagnosis and treatment plan.","['Sweating possible_disease Heart_attack', 'Panic attack need medical test Electrocardiogram Hematologic tests (Blood test) Complete blood count (Cbc) Glucose measurement (Glucose level) Radiographic imaging procedure Plain x-ray (X ray) Kidney function tests (Kidney function test)', 'Heart_attack has_symptom Sweating', 'Panic attack need medication Lorazepam Mecamylamine Grepafloxacin (Raxar) Etodolac Etanercept (Enbrel) Rosiglitazone (Avandia) Pseudoephedrine (Pcm-La) Oxymetazoline Nasal Varenicline (Chantix) Sodium Salicylate Felodipine', 'Panic attack has symptom Anxiety and nervousness Shortness of breath Sharp chest pain Dizziness Chest tightness Irregular heartbeat Breathing fast Fainting Headache Weakness Loss of sensation Difficulty breathing', 'Increased_heart_rate possible_disease Anxiety', 'Anxiety has_symptom Increased_heart_rate', 'Palpitations possible_disease Panic_disorder', 'Anxiety_and_nervousness possible_disease Anxiety', 'Panic disorder need medication Lorazepam Alprazolam (Xanax) Clonazepam Paroxetine (Paxil) Venlafaxine (Effexor) Mirtazapine Buspirone (Buspar) Fluvoxamine (Luvox) Imipramine Desvenlafaxine (Pristiq) Clomipramine Acamprosate (Campral)']"
155,"Doctor, I've been experiencing a lot of pain in my heels lately. It's especially bad in the mornings when I first get up. I've read about plantar fasciitis and I think that might be what's going on. What kind of tests do I need?","Based on your symptoms, it is possible that you have plantar fasciitis. The required medical tests include an examination of your foot, as well as radiographic imaging procedures such as a plain x-ray. Additionally, physical therapy exercises and application of a splint may be recommended. We may also conduct a lipid panel and other therapeutic procedures.","Based on your symptoms, plantar fasciitis is a likely possibility. The definitive diagnosis for this condition typically involves a physical examination of your foot. Medical imaging like X-rays might be needed to rule out other conditions like injuries or complications, but they are not always necessary for diagnosing plantar fasciitis. Your healthcare provider will determine the most appropriate course of action based on your specific circumstances.","['Plantar_fasciitis need_medical_test Other_therapeutic_procedures can_check_disease Complex_regional_pain_syndrome', 'Plantar_fasciitis need_medical_test Radiographic_imaging_procedure can_check_disease Ischemia_of_the_bowel', 'Plantar_fasciitis need_medical_test Radiographic_imaging_procedure can_check_disease Acute_respiratory_distress_syndrome_(ARDS)', 'Plantar_fasciitis need_medical_test Other_therapeutic_procedures can_check_disease Chronic_inflammatory_demyelinating_polyneuropathy_(CIDP)', 'Plantar_fasciitis need_medical_test Radiographic_imaging_procedure', 'Plantar_fasciitis need_medical_test Radiographic_imaging_procedure can_check_disease Pain_after_an_operation', 'Plantar_fasciitis need_medical_test Other_therapeutic_procedures', 'Plantar_fasciitis need_medical_test Radiographic_imaging_procedure can_check_disease Injury_to_internal_organ', 'Plantar_fasciitis need_medical_test Radiographic_imaging_procedure can_check_disease Injury_to_the_abdomen', 'Plantar_fasciitis need_medical_test Examination_of_foot can_check_disease Complex_regional_pain_syndrome']"
156,"Doctor, I have difficulty seeing objects near me clearly. It seems like I have to keep them far away to see them properly.","You seem to have hyperopia, which is also known as farsightedness. We need to conduct an ophthalmologic and otologic diagnose to evaluate the condition. We may have to perform other therapeutic procedures on eyelids, conjunctiva, and cornea based on the result. We also need to conduct an ophthalmic examination to evaluate your eyes and a lens and cataract procedure to determine if you have a need for correction. Based on your condition, we may also refer you to a home health care service.","Your symptom might suggest a condition known as hyperopia or farsightedness, which is a common type of vision problem. However, it's important to consult with an optometrist or ophthalmologist for a comprehensive eye exam to confirm the diagnosis and discuss treatment options. This could include prescription glasses or contact lenses, or in some cases, surgery. Please follow up with your eye care professional as soon as possible.",[]
