ID,Question,GT_Answer,SKnowGPT,Ranked_KG_output,output1_precision,output1_recall,output1_f1
17,how is guanfacine classified,Guanfacine is in a class of medications called centrally acting alpha2A-adrenergic receptor agonists.,Guanfacine is classified as a centrally acting alpha2A adrenergic receptor agonist. This information is mentioned in the provided medical knowledge information.,"['Guanfacine  has information  dispose of unneeded medications properly  keep medication out of reach of children  keep a list of all medications taken  belongs to class centrally acting alpha2A adrenergic receptor agonists  brand names Intuniv  brand names Tenex  should be part of total treatment program for ADHD  monitor blood pressure and heart rate regularly  symptoms of overdose include drowsiness and slow heart rate  emergency contact for overdose is poison control helpline', 'Guanfacine  has form  tablet  extended release tablet', 'Guanfacine  has dose  low dose initially  increase dose gradually', 'Guanfacine  has instruction  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  do not take double dose for missed dose  follow directions on prescription label  talk to doctor about grapefruit consumption  swallow extended release tablets whole  do not break chew or crush extended release tablets  call doctor if missing two or more doses', 'Guanfacine  has warning  do not stop taking without talking to doctor', 'Guanfacine  possible cure disease  high blood pressure  attention deficit hyperactivity disorder (ADHD)', ""Guanfacine  has caution  may interact with St. John's wort  may cause drowsiness or dizziness  sudden stop may increase blood pressure  do not take both forms at the same time  avoid high fat meals with extended release  may interact with allergy medications"", 'Guanfacine  has side effect  headache  nausea  vomiting  constipation  stomach pain  tiredness  weakness  dry mouth  decreased appetite  irritability  decreased sexual ability', 'Guanfacine  has usage  taken by mouth  taken once a day at bedtime  taken once a day for extended release', 'Guanfacine  has time duration  may take 2 weeks for full benefit']",0.748684287071228,0.8749526739120483,0.8069086074829102
18,how to pronounce chlordiazepoxide,pronounced as (klor dye az e pox' ide),"The correct pronunciation for Chlordiazepoxide is ""klor-dye-az-uh-POX-ide"". It's important to take this medication exactly as directed, and if you have any concerns about your dosage or potential side effects, you should discuss them with your healthcare provider.","['Chlordiazepoxide  has brand name  A poxide  Chlordiazachel  H Tran  Librelease  Libritabs  Librium  Lygen  Mitran  Poxi  Librax  Limbitrol (combination with Amitriptyline)  Menrium (combination with Esterified Estrogens)', 'Chlordiazepoxide  has emergency instruction  call poison control in case of overdose  call emergency services if severe symptoms occur', 'Chlordiazepoxide  has usage  taken by mouth  taken one to four times a day', 'Chlordiazepoxide  has caution  may be habit forming  do not drink alcohol or use street drugs during treatment  stopping suddenly can cause withdrawal symptoms', 'Chlordiazepoxide  has mechanism  decreases abnormal electrical activity in the brain', 'Chlordiazepoxide  has disposal instruction  do not flush down toilet  use medicine take back program for disposal', 'Chlordiazepoxide  has special precaution  inform doctor of allergies  inform doctor of current medications  inform doctor of history of depression or mental illness  caution in older adults  inform doctor before surgery', 'Chlordiazepoxide  has instruction  take exactly as directed  do not take double dose for missed dose  follow directions on prescription label  do not stop or reduce dose without consulting doctor  skip missed dose and continue regular schedule', 'Chlordiazepoxide  possible cure disease  anxiety  agitation caused by alcohol withdrawal  irritable bowel syndrome', 'Chlordiazepoxide  has storage instruction  store at room temperature away from heat and moisture  keep tightly closed and out of reach of children']",0.7349672317504883,0.7885302305221558,0.7608071565628052
19,how long does it take cefuroxime axetil to work,"You should begin to feel better during the first few days of treatment with cefuroxime. If your symptoms do not improve or get worse, call your doctor. Take cefuroxime until you finish the prescription, even if you feel better. If you stop taking cefuroxime too soon or skip doses, your infection may not be completely treated, and the bacteria may become resistant to antibiotics.","Cefuroxime axetil, a type of cephalosporin antibiotic sold under the brand name Ceftin®, typically starts to work within a few hours of being taken by mouth. It stops the growth of bacteria causing infections, and it's used to treat various conditions like ear, skin, throat, or urinary tract infections, bronchitis, Lyme disease, or gonorrhea.

However, the time it takes for symptoms to improve depends on several factors:
- The severity of the infection
- How well your body responds to the antibiotic
- The location of the infection

To ensure proper treatment, follow these steps:
1. Take Cefuroxime exactly as directed and complete the full prescribed course, even if symptoms subside.
2. Inform your doctor about all medications you are taking, including over-the-counter drugs, herbal remedies, and supplements.
3. Report any severe side effects or allergic reactions to your healthcare provider immediately.
4. Store the medication according to label instructions and safely dispose of unused portions after 10 days.
5. Schedule follow-up appointments with your doctor to monitor progress and potential interactions.
6. Remember, antibiotics are not effective against viral infections like the common cold or flu.","['Cefuroxime  has usage  taken by mouth  taken every 12 hours for 5 10 days  taken as a single dose for gonorrhea  taken every 12 hours for 20 days for Lyme disease  may be used to treat pneumonia', 'Cefuroxime  has instruction  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  call poison control in case of overdose  keep a written list of all medications  follow directions on prescription label  keep all appointments with doctor  keep medication out of reach of children  shake suspension well before use  do not flush medication down the toilet  take until prescription is finished  store tablets at room temperature  dispose of unused medication after 10 days  call emergency services for severe symptoms  take suspension with food  take tablet with or without food  take at around the same times every day  do not take more or less than prescribed  swallow tablets whole  take antacids at least 1 hour before or 2 hours after  use alternative birth control while taking  continue normal diet unless advised otherwise  report serious side effects to FDA  keep liquid medicine in the refrigerator  use medicine take back programs for disposal  inform doctor about all medications taken', 'Cefuroxime  has mechanism  stops the growth of bacteria', 'Cefuroxime  has warning  do not take double dose for missed dose  inform doctor if pregnant or breastfeeding  contains aspartame for PKU patients  stopping too soon may lead to resistance  allergic reactions to cephalosporins or penicillin  decreases effectiveness of oral contraceptives  serious side effects may include rash  serious side effects may include difficulty breathing  serious side effects may include swelling of face  serious side effects may include watery or bloody stools  serious side effects may include fever  report unusual problems to doctor  symptoms of overdose may include seizures', 'Cefuroxime  possible cure disease  infections of the ears  infections of the skin  bronchitis  infections of the sinuses  infections of the throat  Lyme disease  gonorrhea  infections of the tonsils  urinary tract infections', 'Cefuroxime  belongs to class  cephalosporin antibiotics', 'Cefuroxime  has brand name  Ceftin®', 'Cefuroxime  has side effect  nausea  vomiting  diarrhea', ""Cefuroxime  need medical test  check body's response to cefuroxime"", 'Cefuroxime  has caution  different products cannot be substituted  crushed tablet has a strong bitter taste  may interact with cimetidine  may interact with famotidine  may interact with omeprazole  may interact with ranitidine']",0.7556890845298767,0.837591290473938,0.7945351004600525
20,what foods should a person taking warfarin eat,"Eat a normal, healthy diet. Some foods and beverages, particularly those that contain vitamin K, can affect how warfarin works for you. Ask your doctor or pharmacist for a list of foods that contain vitamin K. Eat consistent amounts of vitamin K-containing food on a week-to-week basis. Do not eat large amounts of leafy, green vegetables or certain vegetable oils that contain large amounts of vitamin K. Be sure to talk to your doctor before you make any changes in your diet. Talk to your doctor about eating grapefruit and drinking grapefruit juice while taking this medication.","When taking Warfarin, it's important to maintain a consistent diet as this medication interacts with vitamin K. You should avoid foods high in vitamin K such as leafy green vegetables, certain oils, and some fruits, as they can affect how Warfarin works. However, you shouldn't completely eliminate these foods from your diet. Instead, try to keep their quantities consistent from day to day. Always consult with your doctor or pharmacist before making any significant changes to your diet while on Warfarin.","['Warfarin  has caution  bleeding risk higher for people over 65  bleeding risk higher during first month of treatment  avoid activities with high injury risk  avoid certain herbal products  smoking may decrease effectiveness  consult doctor if dose is missed', 'Warfarin  has information  keep a list of all medications  consult doctor if pregnant or breastfeeding  store at room temperature  may be prescribed for other uses  dispose of properly  carry identification card stating use  consult doctor before dietary changes  avoid large amounts of vitamin K  effects may last 2 to 5 days after stopping  regular blood tests required  do not take two medications containing warfarin  consult doctor before surgery  symptoms of overdose include heavy bleeding  brand names Coumadin®  brand names Jantoven®', 'Warfarin  has instruction  take exactly as directed  take missed dose as soon as remembered  do not take double dose for missed dose  follow directions on prescription label  take at around the same time every day  do not take more or less than prescribed  call doctor if more than prescribed dose is taken', 'Warfarin  has usage  taken by mouth  taken once a day', 'Warfarin  has mechanism  decreases clotting ability of blood', 'Warfarin  has form  tablet', 'Warfarin  has warning  may cause severe bleeding  may cause death', 'Warfarin  has side effect  rash  hives  difficulty breathing  nausea  vomiting  chest pain  swelling of face or throat  loss of appetite  yellowing of skin or eyes  pain in upper right stomach  diarrhea  fever  extreme tiredness  flu like symptoms  hair loss  abdominal pain  bloating  change in taste  feeling cold or chills  necrosis or gangrene  unusual bruising', 'Warfarin  possible cure disease  irregular heartbeat  heart attack  blood clots  prosthetic heart valves  venous thrombosis  pulmonary embolism', 'Warfarin  has dose  low dose initially']",0.7560268640518188,0.838471531867981,0.7951177954673767
21,"amiodarone for ""afib what"" are side effects","Amiodarone may cause side effects. Tell your doctor if any of these symptoms are severe or do not go away:
constipation
loss of appetite
headache
decreased sex drive
difficulty falling asleep or staying asleep
flushing
changes in ability to taste and smell
changes in amount of saliva
Some side effects can be serious. If you experience any of the following symptoms, or those listed in the IMPORTANT WARNING section, call your doctor immediately or get emergency medical treatment:
rash
weight loss or gain
restlessness
weakness
nervousness
irritability
intolerance to heat or cold
thinning hair
excessive sweating
changes in menstrual cycle
swelling in the front of the neck (goiter)
swelling of the hands, feet, ankles, or lower legs
uncontrollable shaking of a part of the body
decreased concentration
movements that you cannot control
poor coordination or trouble walking
numbness or tingling in the hands, legs, and feet
muscle weakness
Amiodarone may cause other side effects. Call your doctor if you have any unusual problems while taking this medication.

If you experience a serious side effect, you or your doctor may send a report to the Food and Drug Administration's (FDA) MedWatch Adverse Event Reporting program online (http://www.fda.gov/Safety/MedWatch) or by phone (1-800-332-1088).","Amiodarone is used to treat serious and life-threatening ventricular arrhythmias. It can have side effects such as rash, itching, uncontrollable shaking, nervousness, headache, nausea, vomiting, constipation, loss of appetite, decreased sex drive, difficulty sleeping, weight changes, muscle weakness, vision problems, skin sensitivity to sunlight, numbness or tingling, poor coordination, excessive sweating, swelling in the neck (goiter), changes in menstrual cycles, intolerance to heat or cold, changes in taste and smell, blurred vision, lightheadedness, fainting, slow heartbeat, dark colored urine, excessive tiredness, yellowing of skin or eyes, pain in upper right stomach. It's important to monitor for these side effects and avoid drinking grapefruit juice. Amiodarone may remain in your body for months after stopping and requires regular monitoring due to potential interactions with various medications and health conditions. Always follow the instructions provided by your healthcare provider when taking this medication. If you have atrial fibrillation, it is crucial to discuss the use of amiodarone and its potential side effects with your doctor.","['Amiodarone  has side effect  rash  itching  uncontrollable shaking  nervousness  headache  nausea  vomiting  constipation  loss of appetite  decreased sex drive  difficulty sleeping  weight changes  muscle weakness  vision problems  skin sensitivity to sunlight  numbness or tingling  poor coordination  excessive sweating  swelling in neck (goiter)  changes in menstrual cycles  intolerance to heat or cold  changes in taste and smell  blurred vision  lightheadedness  fainting  slow heartbeat  dark colored urine  excessive tiredness  yellowing of skin or eyes  pain in upper right stomach', 'Amiodarone  has warning  may cause lung damage  may cause liver damage  may worsen arrhythmia', 'Amiodarone  possible cure disease  serious life threatening ventricular arrhythmias', 'Amiodarone  has caution  monitor for side effects  do not drink grapefruit juice', 'Amiodarone  has information  may remain in body for months after stopping  requires regular monitoring  may interact with antifungals  may interact with beta blockers  may interact with calcium channel blockers  may interact with diuretics  may interact with other antiarrhythmics  may interact with anticoagulants  may interact with cholesterol medications  may interact with antidepressants  may interact with HIV protease inhibitors  may interact with herbal products  may interact with medications for diabetes or seizures  may interact with narcotic medications  may interact with methotrexate  may interact with rifampin  may interact with lithium  may interact with loratadine  may interact with dextromethorphan  may interact with fentanyl  may interact with other medications not listed', 'Amiodarone  has mechanism  relaxes overactive heart muscles', 'Amiodarone  has instruction  dispose of unneeded medications properly  follow directions on prescription label  do not stop without talking to doctor  may need hospitalization when stopping  keep all appointments with doctor  read Medication Guide  skip missed dose  do not take double dose  keep medication out of reach of children  store at room temperature  do not flush down toilet  avoid prolonged sun exposure  wear protective clothing and sunscreen  have regular eye exams during treatment  inform healthcare providers about recent use  maintain a list of all medications taken', 'Amiodarone  has usage  taken by mouth  taken once or twice a day', 'Amiodarone  has availability  prescription only', 'Amiodarone  has form  tablet']",0.7842543125152588,0.8118109703063965,0.797794759273529
22,how to combine dapaliflozin with metformin,"Xigduo® XR (containing Dapagliflozin, Metformin)","Dapagliflozin can be combined with metformin in the combination products Qtern®, Qternmet® XR, and Xigduo® XR. Always follow the specific instructions provided by your doctor or pharmacist for taking these medications together. Generally, you should take them at around the same time every day and drink plenty of water to prevent dehydration. Be aware that urine may test positive for glucose while using dapagliflozin. Do not stop taking these medications without consulting your doctor, and have regular blood sugar checks as advised. Possible side effects include constipation, changes in blood sugar, urinating a lot, stuffy or runny nose, sore throat, and leg or arm pain. This medication is not for use in type 1 diabetes or diabetic ketoacidosis.","['Dapagliflozin  has combination product  Qtern®  Qternmet® XR  Xigduo® XR', 'Dapagliflozin  has mechanism  lowers blood sugar by causing kidneys to get rid of more glucose in urine', 'Dapagliflozin  belongs to class  sodium glucose co transporter 2 (SGLT2) inhibitors', 'Dapagliflozin  possible cure disease  type 2 diabetes  heart failure in adults with type 2 diabetes  risk of hospitalization for heart failure  worsening kidney disease  risk of death due to heart disease', ""Dapagliflozin  has instruction  take missed dose as soon as remembered  do not take double dose for missed dose  follow directions on prescription label  do not flush down toilet  do not stop taking without talking to doctor  take at around the same time every day  read manufacturer's patient information sheet  drink plenty of water to prevent dehydration  dispose of through medicine take back program"", 'Dapagliflozin  has information  may be prescribed for other uses  keep all appointments with doctor and laboratory  blood sugar levels should be checked regularly  urine may test positive for glucose', 'Dapagliflozin  has caution  may cause dizziness when getting up too quickly', 'Dapagliflozin  has side effect  constipation  changes in blood sugar  urinating a lot  stuffy or runny nose  sore throat  leg or arm pain', 'Dapagliflozin  has warning  not for use in type 1 diabetes  not for use in diabetic ketoacidosis', 'Dapagliflozin  has usage  taken by mouth  taken once a day']",0.7611317038536072,0.8623656034469604,0.8085924386978149
23,why prozac used,"Fluoxetine (Prozac) is used to treat depression, obsessive-compulsive disorder (bothersome thoughts that won't go away and the need to perform certain actions over and over), some eating disorders, and panic attacks (sudden, unexpected attacks of extreme fear and worry about these attacks).","Prozac, which is the brand name for Fluoxetine, is used to treat various mental health conditions. According to the provided medical knowledge, it can be used to cure depression, panic attacks, obsessive compulsive disorder, eating disorders, premenstrual dysphoric disorder, and bipolar I disorder. It works by increasing serotonin levels in the brain. However, it's important to note that Prozac may cause side effects and has warnings, including the potential for suicidal thoughts in young adults and withdrawal symptoms if stopped suddenly. Always consult with a healthcare provider for medical advice.","['Fluoxetine  has usage  taken by mouth  taken with or without food  taken once a day in the morning  taken twice a day in the morning and at noon  taken once a week for delayed release capsules', 'Fluoxetine  possible cure disease  depression  panic attacks  obsessive compulsive disorder  eating disorders  premenstrual dysphoric disorder  bipolar I disorder', 'Fluoxetine  has warning  may cause suicidal thoughts in young adults  may cause withdrawal symptoms if stopped suddenly', 'Fluoxetine  has mechanism  increases serotonin in the brain', 'Fluoxetine  has caution  inform doctor if pregnant or breastfeeding  may cause drowsiness  do not take more or less than prescribed  may cause angle closure glaucoma  may cause problems in newborns if taken during pregnancy  do not drive or operate machinery until effects are known  alcohol may increase drowsiness  wait at least 5 weeks before taking MAO inhibitors after stopping  discuss risks of using with other medications  inform doctor of any heart problems before starting', 'Fluoxetine  has information  dispose of unneeded medications properly  call poison control in case of overdose  keep all appointments with doctor  do not let anyone else take your medication  keep a list of all medications taken  symptoms of overdose may include confusion and seizures', 'Fluoxetine  belongs to class  selective serotonin reuptake inhibitors (SSRIs)', 'Fluoxetine  has side effect  rash  hives  difficulty breathing  uncontrollable shaking  nervousness  headache  nausea  loss of appetite  difficulty sleeping  excessive sweating  diarrhea  heartburn  seizures  confusion  fast or irregular heartbeat  agitation  anxiety  weakness  dry mouth  weight loss  sexual problems in males  sexual problems in females  memory problems  unusual dreams  abnormal bleeding', 'Fluoxetine  has instruction  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  follow directions on prescription label  do not stop taking without talking to doctor  take at around the same time every day  swallow delayed release capsules whole  may start on low dose and gradually increase  do not take double dose for missed one', 'Fluoxetine  has form  tablet  capsule  solution  delayed release capsule']",0.7502135038375854,0.8216415643692017,0.784304678440094
24,what type of drug is amphetamine,"Amphetamine (Adzenys ER, Adzenys XR, Dyanavel XR, Evekeo) is used as part of a treatment program to control symptoms of attention deficit hyperactivity disorder (ADHD; more difficulty focusing, controlling actions, and remaining still or quiet than other people who are the same age) in adults and children. Amphetamine (Evekeo) is used to treat narcolepsy (a sleep disorder that causes excessive daytime sleepiness and sudden attacks of sleep). Amphetamine (Evekeo) is also used for a limited period of time (a few weeks) along with a reduced calorie diet and an exercise plan for weight loss in obese people unable to lose weight. Amphetamine is in a class of medications called central nervous system stimulants. It works by changing the amounts of certain natural substances in the brain.","Amphetamine is a central nervous system stimulant. It works by increasing the levels of certain natural substances in the brain. It's often used to treat attention deficit hyperactivity disorder (ADHD) and narcolepsy. Dextroamphetamine is one form of amphetamine and it shares the same properties and uses. However, it's important to use this medication under medical supervision due to its potential for habit formation and serious side effects, including heart problems or sudden death.","['Dextroamphetamine  has class  central nervous system stimulants', 'Dextroamphetamine  has caution  do not stop without talking to doctor  may cause depression and extreme tiredness if stopped suddenly', 'Dextroamphetamine  has mechanism  changes amounts of certain natural substances in the brain', 'Dextroamphetamine  has information  dispose of unneeded medications properly  keep medication out of reach of children  not refillable prescription  keep written list of all medications  schedule regular appointments with doctor', 'Dextroamphetamine  has form  tablet  extended release capsule  liquid', 'Dextroamphetamine  has warning  can be habit forming  may cause serious heart problems or sudden death  may cause sudden death in children and teenagers  may cause sudden death heart attack or stroke in adults', 'Dextroamphetamine  has side effect  headache  constipation  dry mouth  weight loss  changes in sex drive or ability  unpleasant taste', 'Dextroamphetamine  has usage  taken by mouth  taken once a day  taken 2 to 3 times daily  taken once or twice daily', 'Dextroamphetamine  possible cure disease  attention deficit hyperactivity disorder (ADHD)  narcolepsy', 'Dextroamphetamine  has brand name  Dexampex  Dexedrine  DextroStat  Ferndex  LiquADD  ProCentra']",0.7914532423019409,0.8227163553237915,0.806782066822052
25,how to come off citalopram,"If you suddenly stop taking citalopram, you may experience withdrawal symptoms such as mood changes, irritability, agitation, dizziness, numbness, tingling or electric shock-like sensations in the hands or feet, anxiety, confusion, headache, tiredness, nausea, sweating, shaking, and difficulty falling asleep or staying asleep. Do not stop taking citalopram without talking to your doctor. Your doctor will probably decrease your dose gradually.","To come off Citalopram, it's important to gradually reduce the dose under a doctor's supervision. This helps avoid potential withdrawal symptoms. Do not stop taking Citalopram suddenly without consulting your doctor.","['Citalopram  has caution  not for children under 18 years of age  monitor mental health changes  may cause withdrawal symptoms if stopped suddenly  monitor for mood changes during treatment  monitor for heart problems before starting  may affect judgment and movements  avoid alcohol during treatment', 'Citalopram  has instruction  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  follow directions on prescription label  do not stop without talking to doctor  take at around the same time every day  doctor may gradually increase dose', 'Citalopram  has duration  may take 1 to 4 weeks for full benefit', 'Citalopram  has side effect  rash  hives  headache  nausea  vomiting  muscle pain  swelling of face or throat  constipation  difficulty sleeping  dark colored urine  excessive tiredness  stomach pain  drowsiness  diarrhea  dizziness  seizures  confusion  fast breathing  unusual bleeding or bruising  agitation  hallucinations  dry mouth  decreased appetite  weight loss  increased sweating  sexual problems in males  sexual problems in females  heavy menstrual periods  unsteadiness  muscle or joint pain  coma  bluish color around mouth', 'Citalopram  possible cure disease  depression', 'Citalopram  has risk  higher risk of suicidal thoughts with depression', 'Citalopram  has mechanism  increases serotonin in the brain', 'Citalopram  has usage  taken by mouth  taken once a day  taken in the morning or evening', 'Citalopram  belongs to class  selective serotonin reuptake inhibitors (SSRIs)', 'Citalopram  has information  keep out of reach of children  keep all appointments with doctor  store at room temperature  report serious side effects to FDA  may be used for obsessive compulsive disorder  may be used for panic disorder  may be used for social anxiety disorder  may be used for posttraumatic stress disorder  may be used for premenstrual dysphoric disorder  may be used for certain male sexual problems  may be used for tingling caused by diabetes  consult doctor for other uses  dispose of properly']",0.7784165143966675,0.8624989986419678,0.8183034658432007
26,wetting in pants after penicillin shot?,Penicillin G benzathine and penicillin G procaine injection may cause side effects.,"Based on the information provided, a penicillin shot is not related to Human Insulin Injection. The information about insulin injections doesn't mention any side effects that would include wetting in pants. This could be indicative of a separate medical issue, such as a urinary tract infection, which would require a different course of treatment. However, this conclusion is drawn from the absence of relevant information, not from specific evidence linking penicillin shots to that symptom. It's always important to consult with a healthcare professional for medical advice.","['Human Insulin Injection  has serious side effect  difficulty breathing  shortness of breath  blurred vision  dizziness  weakness  rash over the whole body  fast heartbeats  muscle cramps  abnormal heartbeat  large weight gain in short time  swelling of arms or legs', 'Human Insulin Injection  has form  suspension  solution  vials  prefilled disposable dosing devices  cartridges', 'Human Insulin Injection  belongs to class  hormones', ""Human Insulin Injection  has instruction  dispose of unneeded medications properly  call poison control in case of overdose  do not stop using without talking to doctor  follow doctor's directions carefully  do not switch brands without talking to doctor  use syringes for vials  use insulin pen for cartridges  do not reuse needles or syringes  dispose of needles in puncture resistant container  inject in stomach upper arm upper leg or buttocks  check blood sugar regularly  store unopened vials in refrigerator  do not freeze insulin  wear diabetic identification bracelet  ask doctor about dietary recommendations  write down what to do if you forget a dose"", 'Human Insulin Injection  has side effect  constipation  weight gain  changes in blood sugar  redness at injection site  swelling at injection site  itching at injection site', 'Human Insulin Injection  possible cure disease  type 2 diabetes  type 1 diabetes', 'Human Insulin Injection  has brand name  Humulin R  Humulin N  Humulin 70/30  Humulin 50/50  Humulin R U 500  Myxredlin  Novolin R  Novolin N  Novolin 70/30', 'Human Insulin Injection  has warning  does not cure diabetes', 'Human Insulin Injection  has caution  may need to mix two types of insulin  do not inject into muscles scars or moles  monitor for side effects when injected intravenously', 'Human Insulin Injection  has mechanism  helps move sugar from blood into body tissues  stops liver from producing more sugar']",0.7499220371246338,0.8084897398948669,0.7781053185462952
27,how to inject insulin,"Your doctor will tell you which type(s) of insulin to use, how much insulin to use, and how often to inject insulin. Follow these directions carefully. Do not use more or less insulin or use it more often than prescribed by your doctor.","To inject insulin, follow these steps:
1. Choose the right injection site: stomach, upper arm, upper leg, or buttocks.
2. Dispose of unneeded medications properly and call poison control in case of overdose.
3. Follow your doctor's directions carefully, and do not stop using insulin without talking to them first.
4. Do not switch brands without consulting your doctor, and use syringes for vials or an insulin pen for cartridges.
5. Do not reuse needles or syringes; dispose of them in a puncture-resistant container.
6. Inject the insulin subcutaneously, not intravenously.
7. Rotate injection sites to prevent lipodystrophy (changes in fat tissue).
8. Check your blood sugar regularly and store unopened vials in the refrigerator, avoiding freezing.
9. Wear a diabetic identification bracelet and ask your doctor about dietary recommendations.
10. If you forget a dose, follow your doctor's instructions on what to do.

Remember that injecting insulin does not cure diabetes; it is a treatment to manage blood sugar levels. Monitor for side effects such as constipation, weight gain, or redness at the injection site. If you experience serious side effects like difficulty breathing or blurred vision, seek medical attention immediately.","[""Human Insulin Injection  has instruction  dispose of unneeded medications properly  call poison control in case of overdose  do not stop using without talking to doctor  follow doctor's directions carefully  do not switch brands without talking to doctor  use syringes for vials  use insulin pen for cartridges  do not reuse needles or syringes  dispose of needles in puncture resistant container  inject in stomach upper arm upper leg or buttocks  check blood sugar regularly  store unopened vials in refrigerator  do not freeze insulin  wear diabetic identification bracelet  ask doctor about dietary recommendations  write down what to do if you forget a dose"", 'Human Insulin Injection  has form  suspension  solution  vials  prefilled disposable dosing devices  cartridges', 'Human Insulin Injection  has mechanism  helps move sugar from blood into body tissues  stops liver from producing more sugar', 'Human Insulin Injection  has brand name  Humulin R  Humulin N  Humulin 70/30  Humulin 50/50  Humulin R U 500  Myxredlin  Novolin R  Novolin N  Novolin 70/30', 'Human Insulin Injection  has caution  may need to mix two types of insulin  do not inject into muscles scars or moles  monitor for side effects when injected intravenously', 'Human Insulin Injection  has usage  injected subcutaneously  injected several times a day', 'Human Insulin Injection  possible cure disease  type 2 diabetes  type 1 diabetes', 'Human Insulin Injection  has side effect  constipation  weight gain  changes in blood sugar  redness at injection site  swelling at injection site  itching at injection site', 'Human Insulin Injection  has serious side effect  difficulty breathing  shortness of breath  blurred vision  dizziness  weakness  rash over the whole body  fast heartbeats  muscle cramps  abnormal heartbeat  large weight gain in short time  swelling of arms or legs', 'Human Insulin Injection  has warning  does not cure diabetes']",0.7603797316551208,0.8606544733047485,0.8074156641960144
28,what to do if missed two days of thyroid medications,"Take the missed dose as soon as you remember it. However, if it is almost time for the next dose, skip the missed dose and continue your regular dosing schedule. Do not take a double dose to make up for a missed one. Tell your doctor if you miss two or more doses of thyroid in a row.","If you've missed two days of your thyroid medication, it's important to resume taking it as soon as you remember. However, do not take a double dose to make up for the missed ones. If it's close to the time of your next scheduled dose, skip the missed doses and continue with your regular schedule. If you're unsure, consult with your healthcare provider or pharmacist. Also, keep in mind that thyroid medication should be taken exactly as directed, usually once a day before breakfast. It may take several weeks to notice any changes and you might need to take it for the rest of your life. If you experience any serious side effects, seek medical attention immediately.","['Thyroid  has instruction  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  call poison control in case of overdose  follow directions on prescription label  keep a list of all medications  do not stop without talking to doctor  keep medication out of reach of children  store at room temperature  do not flush down toilet  report serious side effects to FDA  dispose of properly  inform doctor of taking thyroid before lab tests', 'Thyroid  has caution  inform doctor if pregnant or breastfeeding  inform doctor of other medications  risk of serious side effects with normal thyroid glands  do not take with amphetamines  take cholestyramine or colestipol at least 4 hours before  take antacids or iron containing medications at least 4 hours before or after  older adults should not usually take', 'Thyroid  has symptom  constipation  depression  weight gain  lack of energy  muscle cramps  hair loss  dry skin  dry coarse hair  decreased concentration  aches and pains  swelling of the legs  increased sensitivity to cold', 'Thyroid  has warning  not to be used for weight loss', 'Thyroid  has usage  taken by mouth  taken once a day before breakfast  may take several weeks to notice change  may need to take for the rest of life', 'Thyroid  has side effect  headache  nausea  vomiting  difficulty sleeping  muscle weakness  flushing  diarrhea  stomach cramps  fever  anxiety  weight loss  irritability  hyperactivity  shaking of body  increased appetite  changes in menstrual cycle  temporary hair loss', 'Thyroid  has serious side effect  rash  difficulty breathing  nervousness  chest pain  excessive sweating  rapid heartbeats  swelling of extremities  sensitivity to heat  seizure', 'Thyroid  has form  tablet', 'Thyroid  has mechanism  supplies thyroid hormone', 'Thyroid  possible cure disease  hypothyroidism  goiter']",0.7469624876976013,0.8627175092697144,0.8006779551506042
29,how to stop taking amlodipine,Continue to take amlodipine even if you feel well. Do not stop taking amlodipine without talking to your doctor.,"To stop taking Amlodipine, you should not abruptly stop it but gradually reduce the dose over time. It's important to consult with your doctor before making any changes to your medication regimen. They may provide instructions on how to safely taper off the drug. Do not take a double dose for a missed one and do not flush unused medications down the toilet. Keep all appointments with your doctor for regular check-ups, especially for blood pressure checks.","['Amlodipine  has instruction  take missed dose as soon as remembered  do not take double dose for missed dose  dispose of unneeded medications properly  call poison control in case of overdose  follow directions on prescription label  take around the same time every day  do not stop taking without talking to doctor  shake suspension well before use  skip missed dose if less than 12 hours until next dose  do not flush medication down the toilet  call emergency services for severe symptoms of overdose', 'Amlodipine  has precaution  inform doctor of allergies  inform doctor of other medications being taken  monitor for side effects if taking other medications  inform doctor if pregnant or breastfeeding  follow low salt or low sodium diet if prescribed', 'Amlodipine  has information  may be prescribed for other uses  keep all appointments with doctor for blood pressure checks  keep a list of all medications being taken', 'Amlodipine  has side effect  nausea  excessive tiredness  swelling of hands feet ankles or lower legs  stomach pain  dizziness or lightheadedness  drowsiness  flushing  muscle stiffness or tremors', 'Amlodipine  has warning  does not cure high blood pressure angina or coronary artery disease', 'Amlodipine  has serious side effect  fainting  more frequent or severe chest pain  rapid pounding or irregular heartbeat', 'Amlodipine  has storage instruction  keep in original container tightly closed  store at room temperature away from light and moisture  store suspension in refrigerator avoid freezing', 'Amlodipine  has usage  taken alone or in combination with other medications  taken once a day', 'Amlodipine  has mechanism  lowers blood pressure by relaxing blood vessels', 'Amlodipine  has combination product  Azor®  Caduet®  Consensi®  Exforge®  Exforge® HCT  Lotrel®  Prestalia®  Tribenzor®  Twynsta®']",0.7566835284233093,0.884486198425293,0.8156086206436157
